最近	最近::さいきん:名詞 よく:::副詞 雨::あめ:名詞 が::: 降り:降りる:おり:動詞 ます::: 。:::
荷物	荷物::にもつ:名詞 が::: 重く:重い:おもく:形容詞 て::: 大変::たいへん:名詞 です::: 。:::
眼鏡	眼鏡::めがね:名詞 を::: かけ:かける::動詞 て::: 本::ほん:名詞 を::: 読み:読む:よみ:動詞 ます::: 。:::
鍵	部屋::へや:名詞 の::: 鍵::かぎ:名詞 を::: なくし:なくす::動詞 まし:ます:: た::: 。:::
引き出し	引き出し:引き出す:ひきだし:動詞 に::: 手紙::てがみ:名詞 を::: 入れ:入れる:いれ:動詞 まし:ます:: た::: 。:::
布団	布団::ふとん:名詞 を::: 干し:干す:ほし:動詞 まし:ます:: た::: 。:::
電気	部屋::へや:名詞 の::: 電気::でんき:名詞 を::: 消し:消す:けし:動詞 て::: ください:くださる::動詞 。:::
冷蔵庫	冷蔵庫::れいぞうこ:名詞 に::: 牛乳::ぎゅうにゅう:名詞 が::: あり:ある::動詞 ます::: 。:::
洗濯機	洗濯::せんたく:名詞 機::き:名詞 が::: 壊れ:壊れる:こわれ:動詞 まし:ます:: た::: 。:::
機械	この::: 機械::きかい:名詞 の::: 使い方::つかいかた:名詞 が::: 分かり:分かる:わかり:動詞 ませ:ます:: ん::: 。:::
道具	掃除::そうじ:名詞 の::: 道具::どうぐ:名詞 を::: 借り:借りる:かり:動詞 ます::: 。:::
品物	この::: 店::みせ:名詞 は::: 品物::しなもの:名詞 が::: 多い::おおい:形容詞 です::: 。:::
切符	駅::えき:名詞 で::: 切符::きっぷ:名詞 を::: 買い:買う:かい:動詞 まし:ます:: た::: 。:::
味	この::: スープ::すーぷ:名詞 は::: 味::あじ:名詞 が::: 薄い::うすい:形容詞 です::: 。:::
砂糖	コーヒー::こーひー:名詞 に::: 砂糖::さとう:名詞 を::: 入れ:入れる:いれ:動詞 ます::: 。:::
塩	塩::しお:名詞 を::: 少し::すこし:副詞 足し:足す:たし:動詞 て::: ください:くださる::動詞 。:::
味噌	朝::あさ:名詞 は::: 味噌汁::みそしる:名詞 を::: 飲み:飲む:のみ:動詞 ます::: 。:::
醤油	魚::さかな:名詞 に::: 醤油::しょうゆ:名詞 を::: かけ:かける::動詞 ます::: 。:::
弁当	昼::ひる:名詞 は::: 弁当::べんとう:名詞 を::: 持っ:持つ:もっ:動詞 て::: 行き:行く:いき:動詞 ます::: 。:::
食事	食事::しょくじ:名詞 の::: 前::まえ:名詞 に::: 手::て:名詞 を::: 洗い:洗う:あらい:動詞 ます::: 。:::
料理	日本::にっぽん:名詞 料理::りょうり:名詞 を::: 作っ:作る:つくっ:動詞 て::: み:みる::動詞 ます::: 。:::
森	森::もり:名詞 の::: 中::なか:名詞 は::: 涼しい::すずしい:形容詞 です::: 。:::
林	家::いえ:名詞 の::: 後ろ::うしろ:名詞 に::: 林::はやし:名詞 が::: あり:ある::動詞 ます::: 。:::
池	池::いけ:名詞 に::: 魚::さかな:名詞 が::: たくさん:::名詞 い:いる::動詞 ます::: 。:::
湖	湖::みずうみ:名詞 の::: 水::みず:名詞 は::: 冷たい::つめたい:形容詞 です::: 。:::
星	今夜::こんや:名詞 は::: 星::ほし:名詞 が::: よく:::副詞 見え:見える:みえ:動詞 ます::: 。:::
月	今日::きょう:名詞 は::: 月::つき:名詞 が::: 綺麗::きれい:名詞 です::: ね::: 。:::
太陽	太陽::たいよう:名詞 が::: 出:出る:で:動詞 て::: 暖かく:暖かい:あたたかく:形容詞 なり:なる::動詞 まし:ます:: た::: 。:::
台風	台風::たいふう:名詞 で::: 電車::でんしゃ:名詞 が::: 止まり:止まる:とまり:動詞 まし:ます:: た::: 。:::
集める	古い::ふるい:形容詞 切手::きって:名詞 を::: 集め:集める:あつめ:動詞 て::: い:いる::動詞 ます::: 。:::
選ぶ	好き::すき:名詞 な:だ:: 色::いろ:名詞 を::: 選ん:選ぶ:えらん:動詞 で::: ください:くださる::動詞 。:::
運ぶ	机::つくえ:名詞 を::: 教室::きょうしつ:名詞 まで::: 運び:運ぶ:はこび:動詞 ます::: 。:::
続ける	毎日::まいにち:名詞 運動::うんどう:名詞 を::: 続け:続ける:つづけ:動詞 て::: い:いる::動詞 ます::: 。:::
始める	来月::らいげつ:名詞 から::: ピアノ::ぴあの:名詞 を::: 始め:始める:はじめ:動詞 ます::: 。:::
終わる	会議::かいぎ:名詞 は::: 五::ご:名詞 時::じ:名詞 に::: 終わり:終わる:おわり:動詞 ます::: 。:::
決める	旅行::りょこう:名詞 の::: 日::ひ:名詞 を::: 決め:決める:きめ:動詞 ましょ:ます:: う::: 。:::
調べる	辞書::じしょ:名詞 で::: 意味::いみ:名詞 を::: 調べ:調べる:しらべ:動詞 ます::: 。:::
比べる	二つ::ふたつ:名詞 の::: 店::みせ:名詞 を::: 比べ:比べる:くらべ:動詞 て::: み:みる::動詞 ます::: 。:::
準備する	会議::かいぎ:名詞 の::: 資料::しりょう:名詞 を::: 準備::じゅんび:名詞 し:する::動詞 ます::: 。:::
招待する	友達::ともだち:名詞 を::: 家::いえ:名詞 に::: 招待::しょうたい:名詞 し:する::動詞 まし:ます:: た::: 。:::
説明する	使い方::つかいかた:名詞 を::: 説明::せつめい:名詞 し:する::動詞 て::: ください:くださる::動詞 。:::
相談する	先生::せんせい:名詞 に::: 相談::そうだん:名詞 し:する::動詞 まし:ます:: た::: 。:::
連れる	子供::こども:名詞 を::: 公園::こうえん:名詞 に::: 連れ:連れる:つれ:動詞 て::: 行き:行く:いき:動詞 ます::: 。:::
届く	昨日::きのう:名詞 荷物::にもつ:名詞 が::: 届き:届く:とどき:動詞 まし:ます:: た::: 。:::
送る	母::はは:名詞 に::: 写真::しゃしん:名詞 を::: 送り:送る:おくり:動詞 まし:ます:: た::: 。:::
拾う	道::みち:名詞 で::: 財布::さいふ:名詞 を::: 拾い:拾う:ひろい:動詞 まし:ます:: た::: 。:::
捨てる	古い::ふるい:形容詞 新聞::しんぶん:名詞 を::: 捨て:捨てる:すて:動詞 ます::: 。:::
落ちる	鍵::かぎ:名詞 が::: 机::つくえ:名詞 から::: 落ち:落ちる:おち:動詞 まし:ます:: た::: 。:::
直す	時計::とけい:名詞 を::: 直し:直す:なおし:動詞 て::: もらい:もらう::動詞 まし:ます:: た::: 。:::
治る	風邪::かぜ:名詞 が::: やっと:::副詞 治り:治る:なおり:動詞 まし:ます:: た::: 。:::
変わる	天気::てんき:名詞 が::: 急::きゅう:名詞 に::: 変わり:変わる:かわり:動詞 まし:ます:: た::: 。:::
育てる	庭::にわ:名詞 で::: 野菜::やさい:名詞 を::: 育て:育てる:そだて:動詞 て::: い:いる::動詞 ます::: 。:::
手伝う	母::はは:名詞 の::: 仕事::しごと:名詞 を::: 手伝い:手伝う:てつだい:動詞 ます::: 。:::
訪ねる	先生::せんせい:名詞 の::: 家::いえ:名詞 を::: 訪ね:訪ねる:たずね:動詞 まし:ます:: た::: 。:::
珍しい	珍しい::めずらしい:形容詞 花::はな:名詞 を::: 見つけ:見つける:みつけ:動詞 まし:ます:: た::: 。:::
恥ずかしい	名前::なまえ:名詞 を::: 間違え:間違える:まちがえ:動詞 て::: 恥ずかしい::はずかしい:形容詞 です::: 。:::
嬉しい	手紙::てがみ:名詞 を::: もらっ:もらう::動詞 て::: 嬉しい::うれしい:形容詞 です::: 。:::
悲しい	悲しい::かなしい:形容詞 話::はなし:名詞 を::: 聞き:聞く:きき:動詞 まし:ます:: た::: 。:::
寂しい	一::いち:名詞 人::にん:名詞 で:だ:: 寂しい::さびしい:形容詞 です::: 。:::
厳しい	あの::: 先生::せんせい:名詞 は::: 厳しい::きびしい:形容詞 です::: 。:::
優しい	姉::あね:名詞 は::: とても:::副詞 優しい::やさしい:形容詞 です::: 。:::
細かい	細かい::こまかい:形容詞 お金::おかね:名詞 が::: あり:ある::動詞 ませ:ます:: ん::: 。:::
安全	この::: 道::みち:名詞 は::: 夜::よる:名詞 も::: 安全::あんぜん:名詞 です::: 。:::
危険	ここ:::名詞 は::: 危険::きけん:名詞 です::: から::: 入ら:入る:はいら:動詞 ない::: で::: ください:くださる::動詞 。:::
必要	パスポート::ぱすぽーと:名詞 が::: 必要::ひつよう:名詞 です::: 。:::
十分	時間::じかん:名詞 は::: 十分::じゅうぶん:名詞 あり:ある::動詞 ます::: 。:::
特別	今日::きょう:名詞 は::: 特別::とくべつ:名詞 な:だ:: 日::ひ:名詞 です::: 。:::
自由	週末::しゅうまつ:名詞 は::: 自由::じゆう:名詞 に::: 過ごし:過ごす:すごし:動詞 ます::: 。:::
適当	適当::てきとう:名詞 な:だ:: 大き:大きい:おおき:形容詞 さ:::名詞 に::: 切り:切る:きり:動詞 ます::: 。:::
熱心	彼::かれ:名詞 は::: 熱心::ねっしん:名詞 に::: 勉強::べんきょう:名詞 し:する::動詞 て::: い:いる::動詞 ます::: 。:::
必ず	明日::あした:名詞 は::: 必ず::かならず:副詞 来:来る:き:動詞 て::: ください:くださる::動詞 。:::
例えば	例えば::たとえば: この::: 本::ほん:名詞 は::: どう:::副詞 です::: か::: 。:::
特に	特に::とくに:副詞 問題::もんだい:名詞 は::: あり:ある::動詞 ませ:ます:: ん::: 。:::
実は	実は::じつは: まだ:::副詞 食べ:食べる:たべ:動詞 て::: い:いる::動詞 ませ:ます:: ん::: 。:::
大体	大体::だいたい:名詞 分かり:分かる:わかり:動詞 まし:ます:: た::: 。:::
急に	急::きゅう:名詞 に::: 用事::ようじ:名詞 が::: でき:できる::動詞 まし:ます:: た::: 。:::
しばらく	しばらく:::副詞 ここ:::名詞 で::: 待ち:待つ:まち:動詞 ます::: 。:::
そろそろ	そろそろ:::副詞 帰り:帰る:かえり:動詞 ましょ:ます:: う::: 。:::
お疲れ様	今日::きょう:名詞 も::: お疲れ様::おつかれさま: でし:です:: た::: 。:::
行ってきます	じゃあ::: 、::: 行っ:行く:いっ:動詞 て::: き:くる::動詞 ます::: 。:::
ただいま	ただいま::: 、::: 遅く:遅い:おそく:形容詞 なり:なる::動詞 まし:ます:: た::: 。:::
おかえりなさい	おかえりなさい::: 、::: 疲れ:疲れる:つかれ:動詞 た::: でしょ:です:: う::: 。:::
失礼します	お先に::おさきに:副詞 失礼::しつれい:名詞 し:する::動詞 ます::: 。:::
男性	男性::だんせい:名詞 の::: 店員::てんいん:名詞 に::: 聞き:聞く:きき:動詞 まし:ます:: た::: 。:::
女性	女性::じょせい:名詞 の::: 割合::わりあい:名詞 が::: 増え:増える:ふえ:動詞 て::: い:いる::動詞 ます::: 。:::
大人	大人::おとな:名詞 に::: なっ:なる::動詞 たら:た:: 分かり:分かる:わかり:動詞 ます::: 。:::
若者	この::: 街::まち:名詞 は::: 若者::わかもの:名詞 が::: 多い::おおい:形容詞 です::: 。:::
専門家	専門::せんもん:名詞 家::か:名詞 の::: 意見::いけん:名詞 を::: 聞き:聞く:きき:動詞 まし:ます:: た::: 。:::
相手	相手::あいて:名詞 の::: 話::はなし:名詞 を::: よく:::副詞 聞き:聞く:きき:動詞 ます::: 。:::
他人	他人::たにん:名詞 の::: 目::め:名詞 が::: 気::き:名詞 に::: なり:なる::動詞 ます::: 。:::
本人	本人::ほんにん:名詞 に::: 直接::ちょくせつ:名詞 確認::かくにん:名詞 し:する::動詞 ます::: 。:::
会議室	会議::かいぎ:名詞 室::しつ:名詞 は::: 三::さん:名詞 階::かい:名詞 に::: あり:ある::動詞 ます::: 。:::
廊下	廊下::ろうか:名詞 を::: 走ら:走る:はしら:動詞 ない::: で::: ください:くださる::動詞 。:::
屋上	屋上::おくじょう:名詞 から::: 街::まち:名詞 が::: 見え:見える:みえ:動詞 ます::: 。:::
地下	地下::ちか:名詞 に::: 駐車::ちゅうしゃ:名詞 場::じょう:名詞 が::: あり:ある::動詞 ます::: 。:::
郊外	郊外::こうがい:名詞 に::: 引っ越し:引っ越す:ひっこし:動詞 まし:ます:: た::: 。:::
首都	日本::にっぽん:名詞 の::: 首都::しゅと:名詞 は::: 東京::とうきょう:名詞 です::: 。:::
地域	この::: 地域::ちいき:名詞 は::: 雪::ゆき:名詞 が::: 多い::おおい:形容詞 です::: 。:::
場所	待ち合わせ::まちあわせ:名詞 の::: 場所::ばしょ:名詞 を::: 決め:決める:きめ:動詞 ます::: 。:::
現在	現在::げんざい:名詞 の::: 状況::じょうきょう:名詞 を::: 説明::せつめい:名詞 し:する::動詞 ます::: 。:::
過去	過去::かこ:名詞 の::: こと:::名詞 は::: 忘れ:忘れる:わすれ:動詞 ましょ:ます:: う::: 。:::
未来	未来::みらい:名詞 の::: ため:::名詞 に::: 貯金::ちょきん:名詞 し:する::動詞 ます::: 。:::
期限	申し込み::もうしこみ:名詞 の::: 期限::きげん:名詞 は::: 明日::あした:名詞 です::: 。:::
当時	当時::とうじ:名詞 は::: まだ:::副詞 学生::がくせい:名詞 でし:です:: た::: 。:::
普段	普段::ふだん:名詞 は::: 自転車::じてんしゃ:名詞 で::: 通っ:通う:かよっ:動詞 て::: い:いる::動詞 ます::: 。:::
瞬間	その::: 瞬間::しゅんかん:名詞 、::: 電気::でんき:名詞 が::: 消え:消える:きえ:動詞 まし:ます:: た::: 。:::
時期	今::いま:名詞 は::: 忙しい::いそがしい:形容詞 時期::じき:名詞 です::: 。:::
資料	会議::かいぎ:名詞 の::: 資料::しりょう:名詞 を::: コピー::こぴー:名詞 し:する::動詞 ます::: 。:::
書類	書類::しょるい:名詞 に::: サイン::さいん:名詞 し:する::動詞 て::: ください:くださる::動詞 。:::
記録	毎日::まいにち:名詞 の::: 記録::きろく:名詞 を::: 残し:残す:のこし:動詞 て::: い:いる::動詞 ます::: 。:::
部品	機械::きかい:名詞 の::: 部品::ぶひん:名詞 を::: 交換::こうかん:名詞 し:する::動詞 まし:ます:: た::: 。:::
商品	この::: 商品::しょうひん:名詞 は::: 人気::にんき:名詞 が::: あり:ある::動詞 ます::: 。:::
製品	新しい::あたらしい:形容詞 製品::せいひん:名詞 を::: 開発::かいはつ:名詞 し:する::動詞 て::: い:いる::動詞 ます::: 。:::
家具	部屋::へや:名詞 の::: 家具::かぐ:名詞 を::: 買い替え:買い替える:かいかえ:動詞 まし:ます:: た::: 。:::
現金	現金::げんきん:名詞 しか::: 使え:使える:つかえ:動詞 ませ:ます:: ん::: 。:::
領収書	領収::りょうしゅう:名詞 書::しょ:名詞 を::: お願い::おねがい:名詞 し:する::動詞 ます::: 。:::
封筒	封筒::ふうとう:名詞 に::: 住所::じゅうしょ:名詞 を::: 書き:書く:かき:動詞 ます::: 。:::
材料	料理::りょうり:名詞 の::: 材料::ざいりょう:名詞 を::: 買っ:買う:かっ:動詞 て::: き:くる::動詞 ます::: 。:::
栄養	野菜::やさい:名詞 は::: 栄養::えいよう:名詞 が::: 豊か::ゆたか:名詞 です::: 。:::
食欲	暑く:暑い:あつく:形容詞 て::: 食欲::しょくよく:名詞 が::: あり:ある::動詞 ませ:ます:: ん::: 。:::
香り	コーヒー::こーひー:名詞 の::: いい:::形容詞 香り::かおり:名詞 が::: し:する::動詞 ます::: 。:::
冷凍	肉::にく:名詞 を::: 冷凍::れいとう:名詞 し:する::動詞 て::: おき:おく::動詞 ます::: 。:::
外食	週末::しゅうまつ:名詞 は::: よく:::副詞 外食::がいしょく:名詞 し:する::動詞 ます::: 。:::
環境	環境::かんきょう:名詞 を::: 守る::まもる:動詞 必要::ひつよう:名詞 が::: あり:ある::動詞 ます::: 。:::
自然	この::: 村::むら:名詞 は::: 自然::しぜん:名詞 が::: 豊か::ゆたか:名詞 です::: 。:::
気温	今日::きょう:名詞 は::: 気温::きおん:名詞 が::: 下がり:下がる:さがり:動詞 まし:ます:: た::: 。:::
